hrs,min,day_of_week,is_weekend,0,1,2,3,4
10,50,1,0,0.0427,0.0701,0.0871,0.0572,0.0673
10,55,1,0,0.0402,0.0756,0.0838,0.0547,0.0632
11,0,1,0,0.0415,0.076,0.0669,0.0503,0.0721
11,5,1,0,0.0401,0.0724,0.0486,0.0518,0.0785
11,10,1,0,0.0381,0.0744,0.0735,0.0528,0.0711
11,15,1,0,0.0417,0.0735,0.0747,0.0626,0.084
11,20,1,0,0.0424,0.0771,0.0494,0.0462,0.0774
11,25,1,0,0.0383,0.0569,0.0489,0.0507,0.063
11,30,1,0,0.0374,0.0698,0.0694,0.0582,0.0885
11,35,1,0,0.0433,0.0726,0.0513,0.0642,0.0645
11,40,1,0,0.0496,0.0556,0.0634,0.0586,0.0811
11,45,1,0,0.0474,0.065,0.0452,0.0652,0.0631
11,50,1,0,0.0251,0.0625,0.0646,0.0644,0.0795
11,55,1,0,0.1105,0.0621,0.0884,0.0569,0.0673
12,0,1,0,0.0444,0.0645,0.0639,0.0827,0.0696
12,5,1,0,0.0392,0.0515,0.039,0.0606,0.0688
12,10,1,0,0.0417,0.054000000000000006,0.0741,0.0587,0.068
12,15,1,0,0.046,0.0558,0.0652,0.0677,0.0716
12,20,1,0,0.0379,0.0583,0.0798,0.062,0.067
12,25,1,0,0.0475,0.0654,0.0537,0.0593,0.0576
12,30,1,0,0.0471,0.0633,0.0603,0.0551,0.0713
12,35,1,0,0.0376,0.0577,0.0598,0.0584,0.0486
12,40,1,0,0.0398,0.0631,0.0644,0.066,0.0698
12,45,1,0,0.0481,0.0583,0.0573,0.0661,0.0595
12,50,1,0,0.0402,0.064,0.0621,0.0692,0.0314
12,55,1,0,0.0394,0.0594,0.0728,0.0707,0.0704
13,0,1,0,0.043,0.0549,0.0563,0.0642,0.0673
13,5,1,0,0.035,0.0551,0.0588,0.0628,0.0787
13,10,1,0,0.0457,0.0657,0.0486,0.0608,0.0583
13,15,1,0,0.0409,0.0477,0.0597,0.071,0.0511
13,20,1,0,0.0448,0.0619,0.047,0.0701,0.0539
13,25,1,0,0.0488,0.0632,0.0862,0.0595,0.0599
13,30,1,0,0.0396,0.0613,0.062,0.0614,0.0539
13,35,1,0,0.0527,0.0528,0.0646,0.0676,0.0575
13,40,1,0,0.0468,0.0563,0.0746,0.0659,0.0644
13,45,1,0,0.0358,0.0558,0.0731,0.0746,0.0533
13,50,1,0,0.0364,0.0681,0.0638,0.0696,0.057999999999999996
13,55,1,0,0.0367,0.0712,0.0716,0.0692,0.0453
14,0,1,0,0.0474,0.0566,0.0691,0.0622,0.0612
14,5,1,0,0.0493,0.0512,0.0584,0.0646,0.044000000000000004
14,10,1,0,0.0437,0.0531,0.0675,0.0656,0.067
14,15,1,0,0.0467,0.0534,0.0591,0.0707,0.0445
14,20,1,0,0.045,0.0608,0.0555,0.0732,0.0573
14,25,1,0,0.0459,0.0652,0.0698,0.0759,0.0588
14,30,1,0,0.0443,0.0646,0.0411,0.0766,0.0593
14,35,1,0,0.0576,0.0617,0.0531,0.0678,0.0604
14,40,1,0,0.0546,0.0546,0.0357,0.0896,0.0523
14,45,1,0,0.0446,0.0681,0.0665,0.0793,0.0563
14,50,1,0,0.0479,0.0609,0.046,0.0865,0.0575
14,55,1,0,0.0495,0.0502,0.0632,0.0781,0.0619
15,0,1,0,0.0336,0.0563,0.0496,0.0803,0.0494
15,5,1,0,0.0422,0.0572,0.0444,0.0731,0.0549
15,10,1,0,0.0415,0.0499,0.0708,0.0742,0.0568
15,15,1,0,0.0499,0.0579,0.0546,0.0883,0.0534
15,20,1,0,0.0393,0.0671,0.0757,0.079,0.066
15,25,1,0,0.0516,0.0588,0.0742,0.0834,0.0548
15,30,1,0,0.0551,0.0615,0.057999999999999996,0.0854,0.0554
15,35,1,0,0.0525,0.0601,0.0587,0.075,0.0563
15,40,1,0,0.0524,0.0641,0.0424,0.0811,0.0529
15,45,1,0,0.0525,0.0642,0.0668,0.0775,0.054000000000000006
15,50,1,0,0.052000000000000005,0.0545,0.0755,0.0832,0.0789
15,55,1,0,0.0285,0.0758,0.0577,0.0694,0.0593
16,0,1,0,0.0463,0.0587,0.0542,0.0707,0.0595
16,5,1,0,0.0448,0.0603,0.0517,0.0705,0.055999999999999994
16,10,1,0,0.0664,0.0561,0.0454,0.0735,0.0536
16,15,1,0,0.0462,0.0537,0.064,0.0797,0.081
16,20,1,0,0.0486,0.0683,0.0505,0.0816,0.066
16,25,1,0,0.0489,0.0614,0.044000000000000004,0.085,0.0593
16,30,1,0,0.0457,0.0692,0.0572,0.0859,0.0617
16,35,1,0,0.0571,0.0748,0.0523,0.0884,0.0593
16,40,1,0,0.0546,0.055999999999999994,0.0466,0.0923,0.0536
16,45,1,0,0.0554,0.0586,0.0556,0.0836,0.0608
16,50,1,0,0.0472,0.0739,0.0534,0.0957,0.068
16,55,1,0,0.048,0.0532,0.057999999999999996,0.0812,0.0542
17,0,1,0,0.0509,0.0664,0.0423,0.0838,0.0678
17,5,1,0,0.0436,0.0559,0.0582,0.0783,0.0572
17,10,1,0,0.0621,0.069,0.0676,0.0878,0.0558
17,15,1,0,0.055,0.0749,0.0421,0.1049,0.0597
17,20,1,0,0.0644,0.0875,0.0663,0.1004,0.0867
17,25,1,0,0.0541,0.0815,0.0545,0.0838,0.0663
17,30,1,0,0.0421,0.0667,0.0471,0.0845,0.0796
17,35,1,0,0.0495,0.0694,0.040999999999999995,0.0911,0.0664
17,40,1,0,0.0623,0.0673,0.0357,0.0832,0.0621
17,45,1,0,0.0527,0.0617,0.0376,0.0986,0.0606
17,50,1,0,0.0483,0.0721,0.0522,0.0917,0.0842
17,55,1,0,0.0447,0.07,0.0477,0.0858,0.0635
18,0,1,0,0.0471,0.0659,0.0513,0.0804,0.0576
18,5,1,0,0.0478,0.071,0.0435,0.0852,0.0781
18,10,1,0,0.0434,0.0744,0.0252,0.0754,0.0442
18,15,1,0,0.0443,0.0743,0.046,0.0734,0.0447
18,20,1,0,0.0482,0.052000000000000005,0.0379,0.0872,0.0539
18,25,1,0,0.0464,0.0711,0.0511,0.0847,0.0439
18,30,1,0,0.0349,0.0737,0.0429,0.077,0.0577
18,35,1,0,0.0396,0.0576,0.0433,0.0739,0.0592
18,40,1,0,0.0448,0.0575,0.0389,0.0698,0.0417
18,45,1,0,0.0403,0.0609,0.045,0.0596,0.0474
18,50,1,0,0.0397,0.0559,0.0373,0.0686,0.0385
18,55,1,0,0.0367,0.0458,0.0462,0.0649,0.0373
19,0,1,0,0.0412,0.0455,0.0443,0.0592,0.0411
19,5,1,0,0.0397,0.0428,0.0329,0.055999999999999994,0.042
19,10,1,0,0.0352,0.0588,0.0398,0.0578,0.0372
19,15,1,0,0.0312,0.0451,0.0481,0.0547,0.0435
19,20,1,0,0.0292,0.053,0.021,0.0612,0.0311
19,25,1,0,0.0284,0.0405,0.038,0.0539,0.0319
19,30,1,0,0.0294,0.0424,0.0459,0.0481,0.0296
19,35,1,0,0.0357,0.0445,0.0367,0.0596,0.0324
19,40,1,0,0.0313,0.0417,0.0206,0.0565,0.0255
19,45,1,0,0.03,0.0294,0.0351,0.0498,0.0312
19,50,1,0,0.0309,0.0343,0.0232,0.0456,0.0277
19,55,1,0,0.0315,0.035,0.0341,0.0435,0.0292
20,0,1,0,0.0248,0.0335,0.0263,0.0351,0.0252
20,5,1,0,0.0296,0.0307,0.0363,0.0351,0.0204
20,10,1,0,0.0311,0.0379,0.0229,0.037000000000000005,0.0293
20,15,1,0,0.0275,0.0417,0.0371,0.0392,0.0287
20,20,1,0,0.0216,0.0403,0.0304,0.0374,0.0238
20,25,1,0,0.0304,0.027000000000000003,0.0298,0.0343,0.0236
20,30,1,0,0.0267,0.0352,0.0356,0.0324,0.0225
20,35,1,0,0.0245,0.0357,0.0303,0.0356,0.0231
20,40,1,0,0.0286,0.0328,0.0347,0.0367,0.0233
20,45,1,0,0.0256,0.0348,0.0314,0.0293,0.022000000000000002
20,50,1,0,0.0252,0.0324,0.026000000000000002,0.0325,0.0183
20,55,1,0,0.0234,0.0341,0.0273,0.031,0.0188
21,0,1,0,0.0243,0.0364,0.0386,0.0363,0.0204
21,5,1,0,0.0246,0.0301,0.0275,0.0318,0.0174
21,10,1,0,0.0254,0.0449,0.0334,0.0352,0.0142
21,15,1,0,0.0233,0.0361,0.0338,0.0282,0.013999999999999999
21,20,1,0,0.0212,0.0283,0.0267,0.0287,0.0191
21,25,1,0,0.0201,0.0273,0.0234,0.0308,0.0149
21,30,1,0,0.0215,0.0372,0.027999999999999997,0.0288,0.0181
21,35,1,0,0.0245,0.0338,0.044000000000000004,0.0297,0.0146
21,40,1,0,0.0194,0.0306,0.0276,0.0257,0.0153
21,45,1,0,0.0243,0.0204,0.0366,0.0272,0.0134
21,50,1,0,0.0215,0.0281,0.0358,0.0268,0.0131
21,55,1,0,0.0221,0.0368,0.0303,0.0205,0.0138
22,0,1,0,0.0156,0.0276,0.0266,0.0242,0.0164
22,5,1,0,0.0221,0.0265,0.0183,0.0272,0.0136
22,10,1,0,0.0185,0.0262,0.0221,0.0296,0.016
22,15,1,0,0.0199,0.0178,0.0213,0.0286,0.012
22,20,1,0,0.0204,0.027000000000000003,0.0207,0.0232,0.0132
22,25,1,0,0.0207,0.0207,0.0281,0.0235,0.0081
22,30,1,0,0.0209,0.0269,0.0297,0.024,0.013000000000000001
22,35,1,0,0.019,0.0316,0.0278,0.0217,0.0121
22,40,1,0,0.0176,0.0271,0.0281,0.0168,0.0105
22,45,1,0,0.0149,0.0277,0.0213,0.0249,0.0084
22,50,1,0,0.0183,0.0198,0.0253,0.0205,0.0109
22,55,1,0,0.0157,0.0156,0.0183,0.0167,0.0072
23,0,1,0,0.0123,0.0154,0.0206,0.0158,0.0087
23,5,1,0,0.0132,0.0184,0.0207,0.0181,0.0084
23,10,1,0,0.0131,0.0176,0.0218,0.0157,0.0037
23,15,1,0,0.0126,0.017,0.0206,0.0142,0.0092
23,20,1,0,0.0111,0.017,0.0223,0.0136,0.0035
23,25,1,0,0.011000000000000001,0.0165,0.0216,0.01,0.0062
23,30,1,0,0.011000000000000001,0.0131,0.0149,0.0137,0.0089
23,35,1,0,0.0138,0.0134,0.0154,0.0167,0.0062
23,40,1,0,0.0105,0.0145,0.0112,0.012,0.0029
23,45,1,0,0.0119,0.0118,0.0136,0.0131,0.0044
23,50,1,0,0.0084,0.0186,0.0146,0.01,0.0044
23,55,1,0,0.0084,0.0121,0.0174,0.0084,0.0035
0,0,2,0,0.01,0.0081,0.0136,0.013000000000000001,0.0053
0,5,2,0,0.0076,0.0191,0.0123,0.0136,0.0043
0,10,2,0,0.0071,0.0132,0.0154,0.0102,0.0039
0,15,2,0,0.0075,0.0125,0.0128,0.0169,0.0053
0,20,2,0,0.0059,0.0069,0.0141,0.019,0.0028
0,25,2,0,0.008,0.0115,0.0141,0.012,0.0041
0,30,2,0,0.0073,0.0133,0.0133,0.0103,0.0036
0,35,2,0,0.0052,0.0112,0.0137,0.0078,0.0066
0,40,2,0,0.006999999999999999,0.01,0.0107,0.0064,0.0023
0,45,2,0,0.0071,0.0103,0.013999999999999999,0.0073,0.0014
0,50,2,0,0.0064,0.0085,0.0157,0.0081,0.0011
0,55,2,0,0.0055,0.0126,0.0097,0.004,0.0053
1,0,2,0,0.0064,0.0114,0.0138,0.0034,0.0011
1,5,2,0,0.0065,0.0153,0.0125,0.0054,0.0054
1,10,2,0,0.0066,0.0066,0.0117,0.0046,0.0059
1,15,2,0,0.0044,0.0065,0.012,0.0066,0.002
1,20,2,0,0.0057,0.0076,0.0099,0.0058,0.0034
1,25,2,0,0.0059,0.0082,0.0151,0.0048,0.0018
1,30,2,0,0.0063,0.0077,0.0123,0.0027,0.004
1,35,2,0,0.0034,0.0104,0.0106,0.0023,0.0027
1,40,2,0,0.0053,0.0086,0.0126,0.0021,0.0042
1,45,2,0,0.0043,0.01,0.0109,0.0065,0.0037
1,50,2,0,0.0031,0.0114,0.0126,0.0042,0.0012
1,55,2,0,0.0045,0.009000000000000001,0.0155,0.0057,0.0012
2,0,2,0,0.0043,0.0085,0.0113,0.0038,0.0037
2,5,2,0,0.003,0.0115,0.0084,0.0026,0.0048
2,10,2,0,0.0042,0.0081,0.0143,0.0019,0.0034
2,15,2,0,0.0042,0.0107,0.0111,0.0033,0.0027
2,20,2,0,0.0056,0.0063,0.0141,0.0031,0.0033
2,25,2,0,0.0037,0.0097,0.0144,0.0065,0.0048
2,30,2,0,0.0027,0.0098,0.0129,0.0062,0.0021
2,35,2,0,0.0046,0.0094,0.011000000000000001,0.0023,0.0024
2,40,2,0,0.005,0.013000000000000001,0.0123,0.0052,0.0044
2,45,2,0,0.0052,0.009000000000000001,0.0174,0.004,0.0032
2,50,2,0,0.0034,0.0097,0.0154,0.0035,0.0037
2,55,2,0,0.0037,0.0059,0.0129,0.0019,0.0049
3,0,2,0,0.0038,0.0124,0.0125,0.0053,0.0022
3,5,2,0,0.0072,0.0168,0.0176,0.0025,0.0042
3,10,2,0,0.0041,0.0132,0.0135,0.0028,0.0008
3,15,2,0,0.004,0.0099,0.0216,0.0057,0.0015
3,20,2,0,0.0079,0.016,0.0175,0.0039,0.0052
3,25,2,0,0.0083,0.0221,0.0239,0.0023,0.0069
3,30,2,0,0.0063,0.0223,0.0202,0.0047,0.0057
3,35,2,0,0.0057,0.0161,0.0276,0.004,0.0082
3,40,2,0,0.0083,0.0247,0.022000000000000002,0.0051,0.0043
3,45,2,0,0.0069,0.0257,0.0236,0.0067,0.0093
3,50,2,0,0.0085,0.0219,0.0279,0.0044,0.0043
3,55,2,0,0.0072,0.0219,0.0331,0.0035,0.0039
4,0,2,0,0.0098,0.0244,0.0274,0.004,0.0135
4,5,2,0,0.0101,0.0354,0.0326,0.0068,0.0106
4,10,2,0,0.0123,0.0241,0.0425,0.0075,0.0092
4,15,2,0,0.0117,0.0244,0.042,0.0056,0.0129
4,20,2,0,0.0133,0.0361,0.0377,0.0064,0.0142
4,25,2,0,0.0167,0.04,0.0403,0.0039,0.0247
4,30,2,0,0.0185,0.0522,0.0354,0.0061,0.0187
4,35,2,0,0.0172,0.0523,0.0519,0.0056,0.0232
4,40,2,0,0.0229,0.048,0.0688,0.0107,0.0261
4,45,2,0,0.0165,0.0498,0.0616,0.0072,0.0299
4,50,2,0,0.02,0.0428,0.077,0.0101,0.022000000000000002
4,55,2,0,0.0215,0.0545,0.0759,0.0142,0.0319
5,0,2,0,0.0172,0.0485,0.0788,0.0126,0.0289
5,5,2,0,0.0249,0.049,0.1002,0.013000000000000001,0.0324
5,10,2,0,0.0242,0.08,0.0908,0.013000000000000001,0.0349
5,15,2,0,0.023,0.0743,0.1115,0.0119,0.0382
5,20,2,0,0.0294,0.0809,0.0982,0.0171,0.044000000000000004
5,25,2,0,0.0272,0.1263,0.1303,0.0175,0.0523
5,30,2,0,0.034,0.1074,0.1044,0.0192,0.0583
5,35,2,0,0.0227,0.1181,0.1235,0.0259,0.0527
5,40,2,0,0.0367,0.1637,0.1029,0.0226,0.0673
5,45,2,0,0.0391,0.1461,0.11,0.031,0.0708
5,50,2,0,0.0369,0.1359,0.1114,0.0291,0.0659
5,55,2,0,0.0317,0.1497,0.0937,0.0284,0.0912
6,0,2,0,0.027999999999999997,0.1541,0.1218,0.034,0.0877
6,5,2,0,0.0368,0.1636,0.1013,0.0243,0.0784
6,10,2,0,0.0263,0.1758,0.0849,0.031,0.0844
6,15,2,0,0.0403,0.1876,0.1016,0.036000000000000004,0.0878
6,20,2,0,0.0439,0.1942,0.1129,0.0326,0.085
6,25,2,0,0.0364,0.1503,0.0883,0.0432,0.1332
6,30,2,0,0.0447,0.1275,0.1101,0.0353,0.114
6,35,2,0,0.0487,0.15,0.1204,0.0484,0.1228
6,40,2,0,0.0494,0.1562,0.1217,0.0525,0.1424
6,45,2,0,0.0542,0.1689,0.1761,0.0511,0.0907
6,50,2,0,0.0617,0.1587,0.0908,0.0525,0.0997
6,55,2,0,0.0494,0.1762,0.0901,0.0518,0.0964
7,0,2,0,0.0492,0.1678,0.0685,0.0413,0.1204
7,5,2,0,0.0544,0.1491,0.0804,0.0521,0.0847
7,10,2,0,0.077,0.0925,0.1147,0.0551,0.0925
7,15,2,0,0.0627,0.0974,0.1025,0.0479,0.0907
7,20,2,0,0.0758,0.1128,0.0971,0.0561,0.0777
7,25,2,0,0.0684,0.1004,0.0646,0.0575,0.076
7,30,2,0,0.0666,0.0953,0.0839,0.0673,0.0779
7,35,2,0,0.0642,0.1078,0.0838,0.0704,0.0858
7,40,2,0,0.0726,0.1709,0.1065,0.064,0.0741
7,45,2,0,0.0662,0.1442,0.08900000000000001,0.0735,0.0724
7,50,2,0,0.0715,0.1342,0.1197,0.0666,0.0699
7,55,2,0,0.066,0.1694,0.0847,0.0666,0.0668
8,0,2,0,0.0665,0.1017,0.1053,0.0628,0.08
8,5,2,0,0.0511,0.1111,0.0616,0.0645,0.0688
8,10,2,0,0.0505,0.0889,0.0713,0.0602,0.0927
8,15,2,0,0.0453,0.1477,0.0849,0.0622,0.0728
8,20,2,0,0.0462,0.1147,0.0566,0.0655,0.094
8,25,2,0,0.0563,0.128,0.0984,0.065,0.073
8,30,2,0,0.0603,0.1184,0.0862,0.0667,0.0873
8,35,2,0,0.052000000000000005,0.1289,0.0751,0.0588,0.0701
8,40,2,0,0.0783,0.1339,0.0792,0.0598,0.0942
8,45,2,0,0.0427,0.1191,0.0744,0.063,0.0787
8,50,2,0,0.0462,0.1337,0.0892,0.0544,0.0859
8,55,2,0,0.0406,0.1205,0.0904,0.0613,0.0611
9,0,2,0,0.0382,0.1127,0.076,0.0644,0.0831
9,5,2,0,0.0499,0.10300000000000001,0.0739,0.0575,0.0775
9,10,2,0,0.044000000000000004,0.12,0.0693,0.0609,0.08800000000000001
9,15,2,0,0.045,0.1282,0.0872,0.0628,0.07200000000000001
9,20,2,0,0.0511,0.1283,0.0588,0.0663,0.0839
9,25,2,0,0.045,0.1225,0.0868,0.0629,0.0636
9,30,2,0,0.051,0.1403,0.0976,0.0568,0.0844
9,35,2,0,0.0467,0.1083,0.07400000000000001,0.0582,0.1052
9,40,2,0,0.0491,0.1002,0.0776,0.0611,0.0776
9,45,2,0,0.0579,0.0975,0.0803,0.063,0.0887
9,50,2,0,0.0475,0.109,0.0823,0.0617,0.0958
9,55,2,0,0.053,0.1012,0.0635,0.0564,0.0911
10,0,2,0,0.0294,0.1031,0.08800000000000001,0.062,0.0774
10,5,2,0,0.0366,0.1056,0.0696,0.0614,0.08199999999999999
10,10,2,0,0.0423,0.0872,0.0775,0.0588,0.0837
10,15,2,0,0.0414,0.0925,0.0693,0.0581,0.087
10,20,2,0,0.05,0.0823,0.0785,0.0632,0.08800000000000001
10,25,2,0,0.0491,0.0962,0.08900000000000001,0.0592,0.0752
10,30,2,0,0.0497,0.0736,0.0594,0.0575,0.0683
10,35,2,0,0.0414,0.0826,0.08900000000000001,0.057,0.0898
10,40,2,0,0.044000000000000004,0.0945,0.0804,0.0662,0.0733
10,45,2,0,0.0494,0.0799,0.057,0.0618,0.0889
10,50,2,0,0.0499,0.0799,0.0606,0.068,0.055999999999999994
10,55,2,0,0.0454,0.079,0.0801,0.0542,0.0793
11,0,2,0,0.0473,0.0723,0.0703,0.0535,0.0875
11,5,2,0,0.0382,0.0552,0.0761,0.0514,0.0749
11,10,2,0,0.0391,0.0735,0.0631,0.0528,0.0728
11,15,2,0,0.0322,0.0556,0.0382,0.0603,0.0861
11,20,2,0,0.054000000000000006,0.0806,0.0416,0.0563,0.0699
11,25,2,0,0.0438,0.0814,0.1084,0.0598,0.0673
11,30,2,0,0.0441,0.0686,0.0723,0.0624,0.0813
11,35,2,0,0.040999999999999995,0.0461,0.0812,0.0637,0.1342
11,40,2,0,0.0493,0.061,0.0884,0.0687,0.0693
11,45,2,0,0.0493,0.0785,0.0635,0.0714,0.0741
11,50,2,0,0.0418,0.0665,0.0665,0.0677,0.0773
11,55,2,0,0.0448,0.0677,0.081,0.0717,0.0552
12,0,2,0,0.044000000000000004,0.0689,0.0476,0.0652,0.0703
12,5,2,0,0.0372,0.0562,0.0624,0.0517,0.0915
12,10,2,0,0.0471,0.0578,0.0852,0.0639,0.0137
12,15,2,0,0.0502,0.0633,0.0377,0.0734,0.048
12,20,2,0,0.0468,0.0806,0.0683,0.07,0.0958
12,25,2,0,0.0495,0.0695,0.0583,0.0666,0.09
12,30,2,0,0.0328,0.0648,0.0751,0.0683,0.0907
12,35,2,0,0.04,0.0632,0.0712,0.0672,0.1004
12,40,2,0,0.0495,0.0605,0.0533,0.0681,0.063
12,45,2,0,0.0505,0.0698,0.0548,0.0682,0.0365
12,50,2,0,0.0402,0.0664,0.0649,0.0782,0.1149
12,55,2,0,0.0357,0.0662,0.0488,0.0679,0.073
13,0,2,0,0.0428,0.0536,0.0727,0.0557,0.0606
13,5,2,0,0.0445,0.0654,0.0547,0.062,0.0767
13,10,2,0,0.0512,0.0745,0.0646,0.0744,0.0733
13,15,2,0,0.0492,0.0675,0.0439,0.069,0.0542
13,20,2,0,0.0455,0.0811,0.0618,0.0671,0.0571
13,25,2,0,0.0481,0.0653,0.0726,0.0699,0.0709
13,30,2,0,0.0412,0.0642,0.0465,0.0672,0.0582
13,35,2,0,0.053,0.0611,0.073,0.0694,0.0475
13,40,2,0,0.0583,0.0608,0.0727,0.0755,0.0462
13,45,2,0,0.0555,0.0589,0.0654,0.0747,0.0496
13,50,2,0,0.0358,0.0586,0.0739,0.0719,0.0493
13,55,2,0,0.0527,0.0595,0.0543,0.0749,0.0436
14,0,2,0,0.0505,0.0492,0.0517,0.0725,0.0402
14,5,2,0,0.0493,0.0576,0.0717,0.0809,0.0573
14,10,2,0,0.0559,0.0894,0.0766,0.0758,0.09
14,15,2,0,0.0482,0.0635,0.065,0.0746,0.0746
14,20,2,0,0.0498,0.0568,0.0531,0.0836,0.0548
14,25,2,0,0.0434,0.057,0.0714,0.08199999999999999,0.0624
14,30,2,0,0.0453,0.0537,0.0779,0.0768,0.0633
14,35,2,0,0.0539,0.0667,0.0513,0.0783,0.0562
14,40,2,0,0.0454,0.0671,0.0673,0.0815,0.0533
14,45,2,0,0.0537,0.0694,0.0523,0.076,0.0545
14,50,2,0,0.0558,0.064,0.0781,0.0747,0.0474
14,55,2,0,0.0442,0.055999999999999994,0.0344,0.0645,0.0486
15,0,2,0,0.0501,0.0518,0.0593,0.0685,0.0489
15,5,2,0,0.0541,0.0669,0.0578,0.0842,0.0433
15,10,2,0,0.0481,0.0592,0.0529,0.0728,0.0536
15,15,2,0,0.0583,0.0527,0.0693,0.0721,0.0524
15,20,2,0,0.0483,0.0714,0.0461,0.0774,0.0497
15,25,2,0,0.0608,0.0783,0.0634,0.0678,0.0527
15,30,2,0,0.052000000000000005,0.0477,0.0573,0.0716,0.043
15,35,2,0,0.0495,0.0654,0.0609,0.0753,0.0413
15,40,2,0,0.05,0.0658,0.0757,0.0811,0.0421
15,45,2,0,0.0542,0.0617,0.0541,0.07400000000000001,0.0418
15,50,2,0,0.0392,0.0679,0.0231,0.0732,0.0494
15,55,2,0,0.0479,0.0646,0.0173,0.0852,0.0514
16,0,2,0,0.0517,0.0385,0.0682,0.0729,0.0216
16,5,2,0,0.0462,0.0399,0.0511,0.075,0.0014
16,10,2,0,0.0496,0.0657,0.0379,0.0839,0.0034
16,15,2,0,0.037000000000000005,0.0682,0.0347,0.0784,0.0019
16,20,2,0,0.0472,0.0756,0.0457,0.0934,0.0181
16,25,2,0,0.0512,0.06,0.0677,0.0769,0.038
16,30,2,0,0.0496,0.0636,0.0512,0.0823,0.0417
16,35,2,0,0.0441,0.0473,0.0638,0.0838,0.0375
16,40,2,0,0.0534,0.049,0.0341,0.0798,0.0407
16,45,2,0,0.0485,0.0685,0.0549,0.0915,0.0237
16,50,2,0,0.0541,0.0594,0.0477,0.0891,0.0391
16,55,2,0,0.0561,0.0678,0.0509,0.0935,0.0461
17,0,2,0,0.0489,0.0586,0.0369,0.0969,0.0459
17,5,2,0,0.0439,0.0678,0.0328,0.09699999999999999,0.0698
17,10,2,0,0.0641,0.071,0.0508,0.0981,0.0663
17,15,2,0,0.0645,0.0578,0.0681,0.1039,0.1043
17,20,2,0,0.0609,0.0694,0.0568,0.094,0.1305
17,25,2,0,0.0452,0.0734,0.0312,0.0839,0.0571
17,30,2,0,0.052000000000000005,0.08800000000000001,0.037000000000000005,0.0954,0.0522
17,35,2,0,0.0627,0.0684,0.0261,0.0829,0.0499
17,40,2,0,0.0575,0.0864,0.0492,0.091,0.0594
17,45,2,0,0.0659,0.075,0.0422,0.0955,0.0552
17,50,2,0,0.0625,0.0763,0.0595,0.0893,0.0505
17,55,2,0,0.0495,0.0696,0.0349,0.0877,0.0629
18,0,2,0,0.057,0.0784,0.0418,0.0912,0.053
18,5,2,0,0.0472,0.063,0.0512,0.0848,0.0552
18,10,2,0,0.0468,0.0621,0.0212,0.0832,0.0394
18,15,2,0,0.0483,0.092,0.0393,0.1006,0.0561
18,20,2,0,0.0477,0.0668,0.0381,0.0973,0.0459
18,25,2,0,0.0474,0.0621,0.0471,0.0905,0.0489
18,30,2,0,0.0454,0.0599,0.0325,0.0741,0.0391
18,35,2,0,0.0464,0.0591,0.0523,0.0812,0.0321
18,40,2,0,0.0463,0.0644,0.040999999999999995,0.0669,0.0357
18,45,2,0,0.0392,0.0531,0.044000000000000004,0.0645,0.0363
18,50,2,0,0.0388,0.0536,0.0527,0.065,0.0434
18,55,2,0,0.0321,0.0591,0.0493,0.0643,0.0358
19,0,2,0,0.0432,0.0583,0.0292,0.0665,0.0251
19,5,2,0,0.0321,0.0357,0.035,0.0606,0.0283
19,10,2,0,0.035,0.0535,0.0408,0.0632,0.0318
19,15,2,0,0.0367,0.0404,0.0438,0.0534,0.0303
19,20,2,0,0.0369,0.0477,0.0525,0.0621,0.0265
19,25,2,0,0.033,0.0423,0.0309,0.055999999999999994,0.0326
19,30,2,0,0.0303,0.0363,0.0367,0.0448,0.0352
19,35,2,0,0.0286,0.0425,0.0384,0.055,0.0248
19,40,2,0,0.0326,0.0499,0.0353,0.0472,0.0265
19,45,2,0,0.0297,0.0387,0.0295,0.0497,0.0306
19,50,2,0,0.0314,0.0401,0.0297,0.0433,0.0364
19,55,2,0,0.0279,0.0396,0.036000000000000004,0.0434,0.0192
20,0,2,0,0.0249,0.0302,0.0278,0.044000000000000004,0.0189
20,5,2,0,0.0274,0.0278,0.0408,0.042,0.0223
20,10,2,0,0.0274,0.0535,0.0296,0.0368,0.0227
20,15,2,0,0.0267,0.0068,0.0401,0.0511,0.0263
20,20,2,0,0.0293,0.0949,0.0324,0.039,0.0191
20,25,2,0,0.0262,0.0494,0.0286,0.0393,0.0212
20,30,2,0,0.0258,0.0417,0.0248,0.0395,0.0195
20,35,2,0,0.0272,0.040999999999999995,0.0259,0.0341,0.0146
20,40,2,0,0.0228,0.0333,0.0255,0.0392,0.0164
20,45,2,0,0.0256,0.0344,0.0409,0.0342,0.0162
20,50,2,0,0.0298,0.0252,0.0317,0.0398,0.0123
20,55,2,0,0.0207,0.0418,0.0235,0.0366,0.0158
21,0,2,0,0.0238,0.0353,0.0309,0.027000000000000003,0.0145
21,5,2,0,0.0505,0.036000000000000004,0.0373,0.0342,0.012
21,10,2,0,0.0277,0.0332,0.0229,0.0302,0.017
21,15,2,0,0.0226,0.0388,0.0326,0.0334,0.0138
21,20,2,0,0.0213,0.018000000000000002,0.0314,0.0301,0.0135
21,25,2,0,0.0214,0.0271,0.0352,0.0303,0.0099
21,30,2,0,0.0243,0.065,0.0238,0.0326,0.0143
21,35,2,0,0.0201,0.0299,0.0202,0.0359,0.0147
21,40,2,0,0.0272,0.0412,0.0298,0.0281,0.0221
